YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,DT20,531,1291
2020-10,WEEKDAY,8,TRAIN,DT20,3575,8725
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT30,1298,309
2020-10,WEEKDAY,6,TRAIN,DT30,9070,3282
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,CC21,3486,3254
2020-10,WEEKDAY,15,TRAIN,CC21,9109,7532
2020-10,WEEKDAY,16,TRAIN,EW22,24895,6405
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,EW22,1481,1887
2020-10,WEEKDAY,14,TRAIN,BP5,1732,1981
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,BP5,427,339
2020-10,WEEKDAY,18,TRAIN,TE1,4963,595
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,TE1,368,194
2020-10,WEEKDAY,9,TRAIN,PE2,6439,1979
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,PE2,2246,691
2020-10,WEEKDAY,15,TRAIN,BP12,1738,1381
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,BP12,386,326
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS10,11686,18700
2020-10,WEEKDAY,19,TRAIN,NS10,36786,79798
2020-10,WEEKDAY,16,TRAIN,SE3,1662,2955
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,SE3,978,1114
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,CC14,2052,1910
2020-10,WEEKDAY,13,TRAIN,CC14,8423,7068
2020-10,WEEKDAY,11,TRAIN,NS20,24657,33204
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NS20,7860,11817
2020-10,WEEKDAY,17,TRAIN,BP4,7245,2705
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,BP4,402,422
2020-10,WEEKDAY,10,TRAIN,DT29,6158,2038
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT29,2812,855
2020-10,WEEKDAY,11,TRAIN,DT34,3163,2122
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT34,1480,739
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CG2,1500,302
2020-10,WEEKDAY,23,TRAIN,CG2,2382,416
2020-10,WEEKDAY,18,TRAIN,CG1/DT35,31088,7692
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,4459,4105
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,PW6,411,516
2020-10,WEEKDAY,14,TRAIN,PW6,814,1306
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,EW1,10121,10510
2020-10,WEEKDAY,15,TRAIN,EW1,20271,23771
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,SE4,2010,1045
2020-10,WEEKDAY,10,TRAIN,SE4,3961,1973
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,CC12,161,549
2020-10,WEEKDAY,23,TRAIN,CC12,293,1380
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,16650,6395
2020-10,WEEKDAY,20,TRAIN,CE1/DT16,24455,10706
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,EW7,3684,6094
2020-10,WEEKDAY,19,TRAIN,EW7,10788,22174
2020-10,WEEKDAY,9,TRAIN,DT10,5908,2105
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,DT10,1342,730
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,4232,9713
2020-10,WEEKDAY,8,TRAIN,NE4/DT19,15016,56287
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,EW11,6579,5793
2020-10,WEEKDAY,13,TRAIN,EW11,14215,13785
2020-10,WEEKDAY,11,TRAIN,SW3,2268,1374
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1145,583
2020-10,WEEKDAY,6,TRAIN,EW27,61357,39243
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,EW27,11158,5489
2020-10,WEEKDAY,22,TRAIN,DT34,979,2095
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,DT34,337,831
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1396,1592
2020-10,WEEKDAY,14,TRAIN,SE1,3099,3534
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,NE13,10375,8614
2020-10,WEEKDAY,13,TRAIN,NE13,18168,16529
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,EW19,631,1652
2020-10,WEEKDAY,23,TRAIN,EW19,1302,3787
2020-10,WEEKDAY,0,TRAIN,EW13/NS25,329,59
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW13/NS25,119,29
2020-10,WEEKDAY,5,TRAIN,PW3,7,27
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,PW3,3,6
2020-10,WEEKDAY,19,TRAIN,CC5,5477,3507
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,CC5,1729,1455
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW3,977,34
2020-10,WEEKDAY,5,TRAIN,EW3,4696,245
2020-10,WEEKDAY,20,TRAIN,DT24,2273,5226
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,DT24,940,1800
2020-10,WEEKDAY,10,TRAIN,EW12/DT14,11808,43665
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,5223,20737
2020-10,WEEKDAY,8,TRAIN,CG1/DT35,2713,33160
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,797,2259
2020-10,WEEKDAY,8,TRAIN,DT17,2802,38533
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,DT17,596,1208
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1180,766
2020-10,WEEKDAY,12,TRAIN,SW7,2829,2223
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NS10,1659,10754
2020-10,WEEKDAY,23,TRAIN,NS10,3711,22621
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,EW13/NS25,5675,430
2020-10,WEEKDAY,23,TRAIN,EW13/NS25,12826,932
2020-10,WEEKDAY,7,TRAIN,EW23,62267,77452
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,EW23,8049,9135
2020-10,WEEKDAY,18,TRAIN,SW4,1533,2248
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,SW4,585,655
2020-10,WEEKDAY,0,TRAIN,EW3,61,1069
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,EW3,30,466
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE8,8858,12062
2020-10,WEEKDAY,12,TRAIN,NE8,14428,20516
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,CC2,982,511
2020-10,WEEKDAY,19,TRAIN,CC2,5012,1965
2020-10,WEEKDAY,9,TRAIN,CC5,1432,6389
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC5,461,783
2020-10,WEEKDAY,21,TRAIN,PE6,3512,3925
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1569,1374
2020-10,WEEKDAY,22,TRAIN,CC16,2563,4843
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,CC16,962,2030
2020-10,WEEKDAY,17,TRAIN,PW5,2157,2885
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,PW5,710,776
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW30,167,151
2020-10,WEEKDAY,22,TRAIN,EW30,621,454
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT21,760,2127
2020-10,WEEKDAY,10,TRAIN,DT21,1332,5297
2020-10,WEEKDAY,21,TRAIN,PE3,1894,4360
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,PE3,590,1758
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NE5,904,4034
2020-10,WEEKDAY,10,TRAIN,NE5,2207,13462
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NE14,7884,12451
2020-10,WEEKDAY,19,TRAIN,NE14,20997,50839
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT27,70,22
2020-10,WEEKDAY,5,TRAIN,DT27,539,216
2020-10,WEEKDAY,23,TRAIN,EW9,2584,7741
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,EW9,1401,3330
2020-10,WEEKDAY,10,TRAIN,DT20,1593,4184
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT20,845,1958
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NE15,1437,7700
2020-10,WEEKDAY,21,TRAIN,NE15,3078,19265
2020-10,WEEKDAY,10,TRAIN,PW1,232,506
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,PW1,488,794
2020-10,WEEKDAY,14,TRAIN,BP11,2267,2466
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,BP11,621,594
2020-10,WEEKDAY,15,TRAIN,SW5,5556,6232
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,SW5,2834,2624
2020-10,WEEKDAY,6,TRAIN,BP8,4167,2797
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,BP8,293,150
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,EW19,1410,3209
2020-10,WEEKDAY,22,TRAIN,EW19,3881,8793
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,CC17,6,102
2020-10,WEEKDAY,0,TRAIN,CC17,17,246
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,1713,4617
2020-10,WEEKDAY,21,TRAIN,CC10/DT26,5597,11134
2020-10,WEEKDAY,10,TRAIN,NS9/TE2,28650,27922
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS9/TE2,13258,12521
2020-10,WEEKDAY,16,TRAIN,CC6,6954,6806
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,CC6,4384,4049
2020-10,WEEKDAY,12,TRAIN,EW1,26246,16674
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,EW1,13504,7860
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS20,78,239
2020-10,WEEKDAY,5,TRAIN,NS20,1014,1645
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,EW32,738,152
2020-10,WEEKDAY,15,TRAIN,EW32,2783,397
2020-10,WEEKDAY,17,TRAIN,EW23,65892,55224
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW23,16601,17339
2020-10,WEEKDAY,10,TRAIN,CC10/DT26,10122,9344
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,4885,3086
2020-10,WEEKDAY,11,TRAIN,NE5,3523,8628
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE5,1493,4384
2020-10,WEEKDAY,8,TRAIN,PW7,3670,1714
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,PW7,780,309
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW17,9406,10655
2020-10,WEEKDAY,18,TRAIN,EW17,37807,50103
2020-10,WEEKDAY,21,TRAIN,NS17/CC15,7476,11096
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,2488,4185
2020-10,WEEKDAY,19,TRAIN,NS13,38741,96201
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS13,15150,23504
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SW1,562,689
2020-10,WEEKDAY,11,TRAIN,SW1,1774,2025
2020-10,WEEKDAY,10,TRAIN,DT30,6313,2087
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT30,3056,816
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW6,3408,2563
2020-10,WEEKDAY,8,TRAIN,EW6,17340,10662
2020-10,WEEKDAY,20,TRAIN,NE1/CC29,45131,12688
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,24869,5900
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS22,19449,32385
2020-10,WEEKDAY,12,TRAIN,NS22,29215,57417
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,CC12,1595,1445
2020-10,WEEKDAY,17,TRAIN,CC12,6907,4787
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,11211,24962
2020-10,WEEKDAY,11,TRAIN,NE4/DT19,24453,51968
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS7,1188,2063
2020-10,WEEKDAY,10,TRAIN,NS7,2383,2195
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT23,417,668
2020-10,WEEKDAY,10,TRAIN,DT23,1168,3004
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC25,1753,1464
2020-10,WEEKDAY,8,TRAIN,CC25,7414,14019
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NE5,7508,854
2020-10,WEEKDAY,22,TRAIN,NE5,15833,1506
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,DT27,1208,1710
2020-10,WEEKDAY,7,TRAIN,DT27,7637,16956
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,CC25,1833,972
2020-10,WEEKDAY,10,TRAIN,CC25,3523,2683
2020-10,WEEKDAY,22,TRAIN,CC17,541,1935
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,CC17,237,759
2020-10,WEEKDAY,23,TRAIN,NE1/CC29,14414,2378
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,8096,1100
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT31,1445,499
2020-10,WEEKDAY,6,TRAIN,DT31,8847,2897
2020-10,WEEKENDS/HOLIDAY,9,TRAIN,CC26,719,769
2020-10,WEEKDAY,9,TRAIN,CC26,2006,6506
2020-10,WEEKDAY,21,TRAIN,PE2,830,5283
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,PE2,344,2095
2020-10,WEEKDAY,5,TRAIN,EW17,4646,356
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,EW17,577,44
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,13490,16735
2020-10,WEEKDAY,18,TRAIN,NS4/BP1,54341,86335
2020-10,WEEKDAY,17,TRAIN,EW7,15975,19744
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW7,5318,6407
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,EW7,6138,5093
2020-10,WEEKDAY,13,TRAIN,EW7,11067,11016
2020-10,WEEKDAY,6,TRAIN,SW5,10049,1695
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1246,314
2020-10,WEEKDAY,21,TRAIN,CC6,8802,1740
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,CC6,3920,912
2020-10,WEEKDAY,23,TRAIN,NS21/DT11,15585,14583
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,6896,6167
2020-10,WEEKDAY,12,TRAIN,SE4,3754,2633
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,SE4,1907,1121
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC17,881,1270
2020-10,WEEKDAY,8,TRAIN,CC17,6906,6178
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,CC23,874,1321
2020-10,WEEKDAY,11,TRAIN,CC23,3774,6019
2020-10,WEEKDAY,19,TRAIN,EW18,17787,17805
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,EW18,4437,5042
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,DT3,3180,1992
2020-10,WEEKDAY,13,TRAIN,DT3,5960,5344
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT8,14,18
2020-10,WEEKDAY,5,TRAIN,DT8,46,207
2020-10,WEEKDAY,20,TRAIN,EW11,9210,9737
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW11,3367,3725
2020-10,WEEKDAY,10,TRAIN,NE12/CC13,22734,13656
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,10047,6647
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,EW17,10078,10144
2020-10,WEEKDAY,13,TRAIN,EW17,23846,21718
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,CC5,429,744
2020-10,WEEKDAY,8,TRAIN,CC5,1727,8350
2020-10,WEEKDAY,0,TRAIN,NE10,70,269
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NE10,35,97
2020-10,WEEKDAY,16,TRAIN,NS22,58608,38290
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS22,31183,26710
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,BP13,179,163
2020-10,WEEKDAY,19,TRAIN,BP13,788,2276
2020-10,WEEKDAY,18,TRAIN,CC23,29913,4689
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC23,1532,956
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,DT29,255,6
2020-10,WEEKDAY,5,TRAIN,DT29,1486,39
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,DT25,153,683
2020-10,WEEKDAY,23,TRAIN,DT25,433,1563
2020-10,WEEKDAY,19,TRAIN,EW5,25597,49269
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,EW5,10537,13521
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1314,1579
2020-10,WEEKDAY,16,TRAIN,PE7,2823,4128
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS5,163,1674
2020-10,WEEKDAY,0,TRAIN,NS5,327,3505
2020-10,WEEKDAY,21,TRAIN,EW19,5255,12604
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,EW19,2013,3842
2020-10,WEEKDAY,21,TRAIN,NS22,71951,6922
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS22,33231,3490
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,EW19,4322,4692
2020-10,WEEKDAY,14,TRAIN,EW19,8545,10027
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,CC7,1749,2494
2020-10,WEEKDAY,19,TRAIN,CC7,5094,8176
2020-10,WEEKDAY,8,TRAIN,EW23,49259,64041
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,EW23,10086,11147
2020-10,WEEKDAY,23,TRAIN,EW32,141,258
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,EW32,31,117
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,DT18,1999,1313
2020-10,WEEKDAY,15,TRAIN,DT18,7106,4018
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NS7,539,449
2020-10,WEEKDAY,22,TRAIN,NS7,1255,961
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,DT28,2522,1137
2020-10,WEEKDAY,10,TRAIN,DT28,5728,3860
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,NS14,9153,9186
2020-10,WEEKDAY,15,TRAIN,NS14,17407,21654
2020-10,WEEKDAY,10,TRAIN,SW1,1490,1717
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,SW1,599,389
2020-10,WEEKDAY,18,TRAIN,CC6,9322,10640
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC6,4373,3631
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,DT28,2506,1162
2020-10,WEEKDAY,11,TRAIN,DT28,5510,3038
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NS12,1463,4484
2020-10,WEEKDAY,21,TRAIN,NS12,3026,11519
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW3,6233,8306
2020-10,WEEKDAY,18,TRAIN,EW3,24900,33340
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT2,133,45
2020-10,WEEKDAY,6,TRAIN,DT2,1766,1374
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW4,5661,2353
2020-10,WEEKDAY,11,TRAIN,EW4,11665,4803
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NE7/DT12,5895,2348
2020-10,WEEKDAY,22,TRAIN,NE7/DT12,10751,5125
2020-10,WEEKDAY,20,TRAIN,CC27,3350,561
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,CC27,638,245
2020-10,WEEKDAY,16,TRAIN,EW28,23577,17919
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,EW28,8437,7026
2020-10,WEEKDAY,21,TRAIN,DT6,1660,2946
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,DT6,606,1278
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,SE2,2539,1672
2020-10,WEEKDAY,12,TRAIN,SE2,5121,3878
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,BP12,597,303
2020-10,WEEKDAY,8,TRAIN,BP12,5395,2466
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT18,92,529
2020-10,WEEKDAY,6,TRAIN,DT18,390,7443
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS8,6127,7901
2020-10,WEEKDAY,19,TRAIN,NS8,19436,30568
2020-10,WEEKDAY,14,TRAIN,DT33,9333,8896
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT33,5318,4221
2020-10,WEEKDAY,14,TRAIN,NS16,37967,37810
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,NS16,18049,17990
2020-10,WEEKDAY,19,TRAIN,NS21/DT11,54929,54030
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,17782,18261
2020-10,WEEKENDS/HOLIDAY,21,TRAIN,NE4/DT19,18425,5464
2020-10,WEEKDAY,21,TRAIN,NE4/DT19,41414,12010
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NS8,8842,5105
2020-10,WEEKDAY,11,TRAIN,NS8,18162,9512
2020-10,WEEKDAY,18,TRAIN,DT2,3464,2920
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,DT2,606,738
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NE7/DT12,10350,10411
2020-10,WEEKDAY,16,TRAIN,NE7/DT12,20588,16884
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NE1/CC29,19,54
2020-10,WEEKDAY,0,TRAIN,NE1/CC29,27,104
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,DT21,276,425
2020-10,WEEKDAY,6,TRAIN,DT21,1626,1761
2020-10,WEEKDAY,17,TRAIN,EW28,46642,33111
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,EW28,10317,8502
2020-10,WEEKENDS/HOLIDAY,13,TRAIN,CC11,3978,3145
2020-10,WEEKDAY,13,TRAIN,CC11,8726,9950
2020-10,WEEKDAY,14,TRAIN,DT27,4763,3800
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT27,2028,1589
2020-10,WEEKENDS/HOLIDAY,19,TRAIN,PE3,1371,2334
2020-10,WEEKDAY,19,TRAIN,PE3,3673,8590
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS2,9305,6501
2020-10,WEEKDAY,10,TRAIN,NS2,18989,14089
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,DT7,276,267
2020-10,WEEKDAY,23,TRAIN,DT7,536,567
2020-10,WEEKDAY,11,TRAIN,NE10,13133,7782
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE10,5960,3525
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS14,3095,519
2020-10,WEEKDAY,5,TRAIN,NS14,15592,2077
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,BP6/DT1,5513,12305
2020-10,WEEKDAY,20,TRAIN,BP6/DT1,18903,37912
2020-10,WEEKDAY,23,TRAIN,SW4,131,523
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,SW4,57,238
2020-10,WEEKDAY,23,TRAIN,DT24,466,2883
2020-10,WEEKENDS/HOLIDAY,23,TRAIN,DT24,228,1206
2020-10,WEEKDAY,12,TRAIN,NS20,31377,35629
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NS20,11391,13043
2020-10,WEEKENDS/HOLIDAY,17,TRAIN,NE14,10920,12866
2020-10,WEEKDAY,17,TRAIN,NE14,26300,44221
2020-10,WEEKDAY,10,TRAIN,EW25,5562,2630
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,EW25,2876,1747
2020-10,WEEKDAY,18,TRAIN,CC19/DT9,9625,6752
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,3987,2531
2020-10,WEEKENDS/HOLIDAY,22,TRAIN,NE15,1097,6326
2020-10,WEEKDAY,22,TRAIN,NE15,2179,14747
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,DT22,2052,2360
2020-10,WEEKDAY,14,TRAIN,DT22,3392,4032
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,NS2,6639,2310
2020-10,WEEKDAY,6,TRAIN,NS2,41741,13564
2020-10,WEEKDAY,0,TRAIN,NS20,119,142
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,NS20,67,44
2020-10,WEEKDAY,8,TRAIN,PE2,8771,2680
2020-10,WEEKENDS/HOLIDAY,8,TRAIN,PE2,2093,574
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE13,11394,8063
2020-10,WEEKDAY,12,TRAIN,NE13,19253,14409
2020-10,WEEKENDS/HOLIDAY,6,TRAIN,EW11,2638,1370
2020-10,WEEKDAY,6,TRAIN,EW11,12576,6334
2020-10,WEEKENDS/HOLIDAY,16,TRAIN,NS12,3715,3763
2020-10,WEEKDAY,16,TRAIN,NS12,7824,9433
2020-10,WEEKENDS/HOLIDAY,18,TRAIN,EW25,3091,3880
2020-10,WEEKDAY,18,TRAIN,EW25,7329,19342
2020-10,WEEKDAY,15,TRAIN,DT2,1507,1304
2020-10,WEEKENDS/HOLIDAY,15,TRAIN,DT2,403,488
2020-10,WEEKDAY,0,TRAIN,SW2,56,237
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,SW2,27,104
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,SW4,667,443
2020-10,WEEKDAY,12,TRAIN,SW4,1313,1182
2020-10,WEEKDAY,7,TRAIN,NS20,12848,72280
2020-10,WEEKENDS/HOLIDAY,7,TRAIN,NS20,2745,8315
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,NS27/CE2,26,16
2020-10,WEEKDAY,5,TRAIN,NS27/CE2,124,160
2020-10,WEEKDAY,20,TRAIN,SW6,1086,3680
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,SW6,416,1289
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,EW18,5175,5014
2020-10,WEEKDAY,14,TRAIN,EW18,10605,12384
2020-10,WEEKDAY,10,TRAIN,NS15,17531,13216
2020-10,WEEKENDS/HOLIDAY,10,TRAIN,NS15,6803,2960
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,EW1,13705,6290
2020-10,WEEKDAY,11,TRAIN,EW1,26644,13458
2020-10,WEEKDAY,11,TRAIN,NE14,27186,13622
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,NE14,14054,6939
2020-10,WEEKENDS/HOLIDAY,14,TRAIN,EW30,555,201
2020-10,WEEKDAY,14,TRAIN,EW30,1070,568
2020-10,WEEKDAY,12,TRAIN,NE12/CC13,23502,18910
2020-10,WEEKENDS/HOLIDAY,12,TRAIN,NE12/CC13,11520,9863
2020-10,WEEKENDS/HOLIDAY,20,TRAIN,EW8/CC9,17216,10127
2020-10,WEEKDAY,20,TRAIN,EW8/CC9,44533,26384
2020-10,WEEKENDS/HOLIDAY,11,TRAIN,SE5,1258,688
2020-10,WEEKDAY,11,TRAIN,SE5,3033,1626
2020-10,WEEKENDS/HOLIDAY,5,TRAIN,SW2,183,49
2020-10,WEEKDAY,5,TRAIN,SW2,949,192
2020-10,WEEKENDS/HOLIDAY,0,TRAIN,PW1,10,0
2020-10,WEEKDAY,0,TRAIN,PW1,8,3
2020-10,WEEKDAY,19,TRAIN,EW1,18523,50128
