YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,PW3,29,214
2020-09,WEEKDAY,0,TRAIN,NE7/DT12,82,215
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NE7/DT12,24,83
2020-09,WEEKDAY,23,TRAIN,NE15,765,7286
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,NE15,338,2802
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT22,19,0
2020-09,WEEKDAY,5,TRAIN,DT22,202,0
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,954,779
2020-09,WEEKDAY,21,TRAIN,CC19/DT9,2804,2184
2020-09,WEEKDAY,6,TRAIN,NS11,73303,23210
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS11,8797,3257
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,6443,2284
2020-09,WEEKDAY,11,TRAIN,NS17/CC15,15639,5109
2020-09,WEEKDAY,14,TRAIN,EW25,3416,4336
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW25,2206,2172
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,DT25,906,675
2020-09,WEEKDAY,12,TRAIN,DT25,2274,1802
2020-09,WEEKDAY,14,TRAIN,CC11,10231,8636
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC11,2960,2309
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,DT25,923,517
2020-09,WEEKDAY,9,TRAIN,DT25,3357,3822
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,NE9,8126,5312
2020-09,WEEKDAY,12,TRAIN,NE9,19710,12738
2020-09,WEEKDAY,8,TRAIN,CC22/EW21,13623,40017
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,CC22/EW21,2479,3321
2020-09,WEEKDAY,20,TRAIN,NS13,31327,60973
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS13,11860,18031
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC27,70,1
2020-09,WEEKDAY,5,TRAIN,CC27,205,53
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,1164,4299
2020-09,WEEKDAY,8,TRAIN,EW14/NS26,6203,105878
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,NS3,3815,6260
2020-09,WEEKDAY,19,TRAIN,NS3,11230,31519
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,PE3,2148,1885
2020-09,WEEKDAY,13,TRAIN,PE3,6926,5886
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,BP10,685,1435
2020-09,WEEKDAY,19,TRAIN,BP10,2274,6672
2020-09,WEEKDAY,10,TRAIN,PW7,1713,1090
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PW7,843,427
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,10230,8151
2020-09,WEEKDAY,8,TRAIN,EW2/DT32,66810,39580
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,DT21,642,1558
2020-09,WEEKDAY,11,TRAIN,DT21,1822,4475
2020-09,WEEKDAY,15,TRAIN,NE5,6902,6308
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NE5,2988,2983
2020-09,WEEKDAY,21,TRAIN,NS16,26443,53323
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NS16,9067,17750
2020-09,WEEKDAY,20,TRAIN,NS16,27300,57230
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS16,10043,17418
2020-09,WEEKDAY,14,TRAIN,PW1,548,899
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,PW1,498,526
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NS23,15312,1576
2020-09,WEEKDAY,22,TRAIN,NS23,36427,4069
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CC27,709,673
2020-09,WEEKDAY,16,TRAIN,CC27,3148,1202
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,CC12,374,1228
2020-09,WEEKDAY,21,TRAIN,CC12,1064,3428
2020-09,WEEKDAY,0,TRAIN,PE3,28,325
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,PE3,8,110
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2,78,202
2020-09,WEEKDAY,6,TRAIN,NS27/CE2,219,2755
2020-09,WEEKDAY,20,TRAIN,CC23,9281,1434
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,CC23,1174,421
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,DT10,325,629
2020-09,WEEKDAY,22,TRAIN,DT10,856,1768
2020-09,WEEKDAY,13,TRAIN,NS2,19802,18687
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,NS2,9317,8139
2020-09,WEEKDAY,13,TRAIN,PW5,4910,2009
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,PW5,585,619
2020-09,WEEKDAY,7,TRAIN,CC16,12389,19058
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1192,1760
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NE13,7002,7167
2020-09,WEEKDAY,16,TRAIN,NE13,16838,20374
2020-09,WEEKDAY,15,TRAIN,NE15,8485,14409
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NE15,4199,4980
2020-09,WEEKDAY,11,TRAIN,NE1/CC29,10097,33849
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,4887,18565
2020-09,WEEKDAY,13,TRAIN,NE8,17460,19364
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,NE8,8231,9878
2020-09,WEEKDAY,21,TRAIN,EW26,8530,30319
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW26,3153,9731
2020-09,WEEKDAY,20,TRAIN,TE1,947,499
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,TE1,300,189
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC25,408,505
2020-09,WEEKDAY,23,TRAIN,CC25,1176,1389
2020-09,WEEKDAY,13,TRAIN,NE9,18229,15760
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,NE9,7478,5323
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,NS10,16477,6587
2020-09,WEEKDAY,8,TRAIN,NS10,84228,35844
2020-09,WEEKDAY,5,TRAIN,DT21,68,0
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT21,11,0
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,4816,1887
2020-09,WEEKDAY,7,TRAIN,NE12/CC13,40610,19011
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,SW3,682,812
2020-09,WEEKDAY,17,TRAIN,SW3,2276,3450
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW30,0,17
2020-09,WEEKDAY,0,TRAIN,EW30,0,31
2020-09,WEEKDAY,21,TRAIN,DT18,8218,901
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,DT18,1501,287
2020-09,WEEKDAY,14,TRAIN,DT34,2167,2885
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,DT34,916,956
2020-09,WEEKDAY,17,TRAIN,EW5,35105,44115
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW5,11151,13873
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP5,686,510
2020-09,WEEKDAY,15,TRAIN,BP5,1911,1695
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT30,188,9
2020-09,WEEKDAY,5,TRAIN,DT30,1377,79
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1259,1283
2020-09,WEEKDAY,15,TRAIN,BP3,2836,3897
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS23,17023,5035
2020-09,WEEKDAY,20,TRAIN,NS23,39729,11278
2020-09,WEEKDAY,0,TRAIN,NS23,270,87
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NS23,147,28
2020-09,WEEKDAY,22,TRAIN,NS18,3261,14222
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1209,5452
2020-09,WEEKDAY,22,TRAIN,NS22,37494,5374
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NS22,16009,2320
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,NS2,7781,8801
2020-09,WEEKDAY,15,TRAIN,NS2,18258,22969
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC7,2107,2409
2020-09,WEEKDAY,18,TRAIN,CC7,9283,9738
2020-09,WEEKDAY,0,TRAIN,SW4,11,140
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,SW4,7,51
2020-09,WEEKDAY,16,TRAIN,BP7,681,1520
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,BP7,213,363
2020-09,WEEKDAY,20,TRAIN,DT22,4385,4542
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT22,1894,1684
2020-09,WEEKDAY,8,TRAIN,DT24,10178,5222
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,DT24,1459,814
2020-09,WEEKDAY,10,TRAIN,PE4,1178,568
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PE4,556,384
2020-09,WEEKDAY,7,TRAIN,NE13,28822,16032
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NE13,3782,3202
2020-09,WEEKDAY,18,TRAIN,EW26,39085,65897
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,EW26,8984,11559
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,SW1,447,315
2020-09,WEEKDAY,9,TRAIN,SW1,1413,2007
2020-09,WEEKDAY,12,TRAIN,NS12,8205,4729
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,NS12,3990,2026
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1345,1706
2020-09,WEEKDAY,19,TRAIN,DT18,17454,6279
2020-09,WEEKDAY,0,TRAIN,CC24,43,87
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CC24,12,39
2020-09,WEEKDAY,19,TRAIN,EW10,7514,16299
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,EW10,3319,4125
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,NS5,8896,9626
2020-09,WEEKDAY,17,TRAIN,NS5,35086,45134
2020-09,WEEKDAY,18,TRAIN,EW4,23408,17494
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,EW4,4096,4345
2020-09,WEEKDAY,17,TRAIN,CC24,49815,5112
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,CC24,2454,1164
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,CC6,3144,2498
2020-09,WEEKDAY,19,TRAIN,CC6,6680,6225
2020-09,WEEKDAY,8,TRAIN,CC10/DT26,17424,37111
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,3402,3842
2020-09,WEEKDAY,18,TRAIN,NS9/TE2,49491,99070
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,14104,18849
2020-09,WEEKDAY,12,TRAIN,BP13,1216,850
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,BP13,558,339
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,SE3,266,6
2020-09,WEEKDAY,5,TRAIN,SE3,1466,19
2020-09,WEEKDAY,0,TRAIN,NE5,37,14
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NE5,9,4
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,NS3,5801,5596
2020-09,WEEKDAY,14,TRAIN,NS3,13480,14894
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,NS5,10080,6037
2020-09,WEEKDAY,11,TRAIN,NS5,21782,12921
2020-09,WEEKDAY,16,TRAIN,NS16,36925,47481
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NS16,14758,17124
2020-09,WEEKDAY,5,TRAIN,SE5,862,330
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,SE5,175,29
2020-09,WEEKDAY,12,TRAIN,DT23,1735,1884
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,DT23,553,544
2020-09,WEEKDAY,20,TRAIN,EW10,4597,11972
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW10,2152,3879
2020-09,WEEKDAY,20,TRAIN,NE17/PTC,21814,34240
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,9707,11501
2020-09,WEEKDAY,10,TRAIN,NE9,19587,12153
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,NE9,8336,4497
2020-09,WEEKDAY,20,TRAIN,DT29,2361,8441
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,DT29,833,2414
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,CC8,925,1484
2020-09,WEEKDAY,22,TRAIN,CC8,2312,4264
2020-09,WEEKDAY,17,TRAIN,DT28,18207,7765
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT28,2352,1953
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,483,942
2020-09,WEEKDAY,0,TRAIN,EW24/NS1,950,2100
2020-09,WEEKDAY,5,TRAIN,DT5,1026,245
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,DT5,199,56
2020-09,WEEKDAY,14,TRAIN,DT29,3553,4172
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,DT29,1858,1478
2020-09,WEEKDAY,8,TRAIN,NE9,26720,28806
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,NE9,6031,4250
2020-09,WEEKDAY,20,TRAIN,CC26,4095,2026
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1049,829
2020-09,WEEKDAY,14,TRAIN,BP12,3420,1467
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,BP12,667,512
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,BP10,1060,918
2020-09,WEEKDAY,8,TRAIN,BP10,5503,2916
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NE8,35,67
2020-09,WEEKDAY,0,TRAIN,NE8,75,259
2020-09,WEEKDAY,13,TRAIN,DT18,8011,8539
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT18,1512,1596
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT6,9,64
2020-09,WEEKDAY,0,TRAIN,DT6,7,189
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,CC28,1185,668
2020-09,WEEKDAY,9,TRAIN,CC28,3724,3255
2020-09,WEEKDAY,23,TRAIN,CC20,378,975
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC20,153,322
2020-09,WEEKDAY,15,TRAIN,EW9,14158,11599
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW9,5219,5158
2020-09,WEEKENDS/HOLIDAY,8,TRAIN,EW33,522,1174
2020-09,WEEKDAY,8,TRAIN,EW33,1379,8315
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS16,3087,291
2020-09,WEEKDAY,5,TRAIN,NS16,18747,2083
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,DT27,160,739
2020-09,WEEKDAY,23,TRAIN,DT27,512,1718
2020-09,WEEKDAY,17,TRAIN,SE3,2086,3834
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1026,976
2020-09,WEEKDAY,0,TRAIN,NS12,125,1204
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,NS12,63,538
2020-09,WEEKDAY,16,TRAIN,NE15,8662,15262
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,NE15,4410,5138
2020-09,WEEKDAY,14,TRAIN,EW12/DT14,35705,41494
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,17722,24009
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,CC20,1615,1255
2020-09,WEEKDAY,12,TRAIN,CC20,3936,3221
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1340,1634
2020-09,WEEKDAY,18,TRAIN,DT24,6185,9486
2020-09,WEEKDAY,17,TRAIN,EW30,17269,770
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW30,1465,189
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,CC8,1978,2337
2020-09,WEEKDAY,17,TRAIN,CC8,8385,7072
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC5,486,271
2020-09,WEEKDAY,23,TRAIN,CC5,1238,662
2020-09,WEEKDAY,13,TRAIN,PE6,6428,6990
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,PE6,2538,2319
2020-09,WEEKDAY,20,TRAIN,NS14,12566,37657
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,NS14,4724,10632
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC28,173,8
2020-09,WEEKDAY,5,TRAIN,CC28,1332,45
2020-09,WEEKDAY,11,TRAIN,TE3,2562,908
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,TE3,957,350
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,EW33,325,242
2020-09,WEEKDAY,11,TRAIN,EW33,666,759
2020-09,WEEKDAY,7,TRAIN,CC25,7528,13980
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,CC25,1518,2214
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,TE1,153,97
2020-09,WEEKDAY,15,TRAIN,TE1,586,285
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SW7,1224,665
2020-09,WEEKDAY,11,TRAIN,SW7,2544,1705
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,6500,2839
2020-09,WEEKDAY,21,TRAIN,NE7/DT12,15131,7285
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,3224,9203
2020-09,WEEKDAY,11,TRAIN,CE1/DT16,7589,17638
2020-09,WEEKDAY,5,TRAIN,BP11,3814,194
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,BP11,566,39
2020-09,WEEKDAY,13,TRAIN,DT21,2995,4262
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,DT21,1220,1770
2020-09,WEEKDAY,22,TRAIN,NS8,5157,13814
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NS8,2135,5358
2020-09,WEEKENDS/HOLIDAY,23,TRAIN,CC3,1033,71
2020-09,WEEKDAY,23,TRAIN,CC3,2222,131
2020-09,WEEKDAY,0,TRAIN,DT23,33,28
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT23,11,15
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,DT22,714,319
2020-09,WEEKDAY,6,TRAIN,DT22,3842,1313
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW26,10135,11049
2020-09,WEEKDAY,17,TRAIN,EW26,39206,44553
2020-09,WEEKDAY,21,TRAIN,EW8/CC9,40730,19549
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,14402,7216
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW9,2721,5649
2020-09,WEEKDAY,22,TRAIN,EW9,6183,15177
2020-09,WEEKDAY,20,TRAIN,EW17,16009,23609
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW17,5484,7100
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,16591,16312
2020-09,WEEKDAY,12,TRAIN,NS21/DT11,38906,38070
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,NS14,9285,7290
2020-09,WEEKDAY,13,TRAIN,NS14,24193,17523
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW23,5444,7582
2020-09,WEEKDAY,22,TRAIN,EW23,15266,19379
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NE8,6320,4044
2020-09,WEEKDAY,22,TRAIN,NE8,13842,10649
2020-09,WEEKENDS/HOLIDAY,9,TRAIN,NS23,1506,9508
2020-09,WEEKDAY,9,TRAIN,NS23,4311,30315
2020-09,WEEKDAY,10,TRAIN,SE1,3825,1478
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,SE1,1748,770
2020-09,WEEKDAY,20,TRAIN,SE1,1293,4825
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,SE1,502,1494
2020-09,WEEKDAY,7,TRAIN,PE7,8709,3678
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,PE7,859,278
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,NE10,4031,4334
2020-09,WEEKDAY,17,TRAIN,NE10,17938,15144
2020-09,WEEKDAY,21,TRAIN,DT2,374,1289
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,DT2,138,463
2020-09,WEEKDAY,7,TRAIN,NE1/CC29,12744,34417
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,3214,8206
2020-09,WEEKDAY,19,TRAIN,DT30,3280,11606
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,DT30,1282,2242
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW1,3946,9937
2020-09,WEEKDAY,20,TRAIN,EW1,10115,33744
2020-09,WEEKDAY,16,TRAIN,BP12,2509,1752
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,BP12,619,447
2020-09,WEEKDAY,15,TRAIN,BP7,674,1270
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP7,243,425
2020-09,WEEKDAY,12,TRAIN,EW3,14991,12160
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,EW3,6259,4540
2020-09,WEEKDAY,11,TRAIN,SE4,3851,2073
2020-09,WEEKENDS/HOLIDAY,11,TRAIN,SE4,1766,909
2020-09,WEEKDAY,13,TRAIN,CC2,2147,3695
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CC2,790,1184
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,CC5,1158,1633
2020-09,WEEKDAY,13,TRAIN,CC5,2513,2816
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,CC14,104,24
2020-09,WEEKDAY,5,TRAIN,CC14,864,211
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,11160,9911
2020-09,WEEKDAY,16,TRAIN,CE1/DT16,18104,13058
2020-09,WEEKENDS/HOLIDAY,13,TRAIN,SW3,764,703
2020-09,WEEKDAY,13,TRAIN,SW3,3464,2865
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,42,86
2020-09,WEEKDAY,5,TRAIN,EW14/NS26,217,1972
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,EW10,3545,3661
2020-09,WEEKDAY,15,TRAIN,EW10,5925,7425
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,BP8,249,89
2020-09,WEEKDAY,5,TRAIN,BP8,1785,967
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,SE5,766,781
2020-09,WEEKDAY,15,TRAIN,SE5,1999,2362
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,DT8,782,982
2020-09,WEEKDAY,16,TRAIN,DT8,6720,2859
2020-09,WEEKDAY,10,TRAIN,SW2,3122,1698
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,SW2,1590,837
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,BP3,1331,1173
2020-09,WEEKDAY,14,TRAIN,BP3,2796,4052
2020-09,WEEKDAY,16,TRAIN,PW4,837,722
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,PW4,339,283
2020-09,WEEKDAY,5,TRAIN,EW13/NS25,407,641
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW13/NS25,57,86
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,NS5,8544,3187
2020-09,WEEKDAY,7,TRAIN,NS5,84467,33257
2020-09,WEEKDAY,17,TRAIN,EW14/NS26,67226,12720
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,EW14/NS26,5153,3459
2020-09,WEEKDAY,16,TRAIN,SE2,3125,5456
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,SE2,1474,1767
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,NE14,2376,11356
2020-09,WEEKDAY,22,TRAIN,NE14,6130,30047
2020-09,WEEKDAY,20,TRAIN,EW26,14462,35873
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW26,4630,10441
2020-09,WEEKENDS/HOLIDAY,14,TRAIN,CC20,1227,1214
2020-09,WEEKDAY,14,TRAIN,CC20,6908,3840
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,NS12,854,40
2020-09,WEEKDAY,5,TRAIN,NS12,4612,388
2020-09,WEEKDAY,18,TRAIN,CC11,52648,8714
2020-09,WEEKENDS/HOLIDAY,18,TRAIN,CC11,3232,1902
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,CE1/DT16,227,52
2020-09,WEEKDAY,0,TRAIN,CE1/DT16,528,141
2020-09,WEEKDAY,15,TRAIN,CC11,11534,6059
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,CC11,2863,1760
2020-09,WEEKENDS/HOLIDAY,0,TRAIN,DT31,14,216
2020-09,WEEKDAY,0,TRAIN,DT31,35,735
2020-09,WEEKDAY,10,TRAIN,PE5,4309,2063
2020-09,WEEKENDS/HOLIDAY,10,TRAIN,PE5,1992,808
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,CC17,283,668
2020-09,WEEKDAY,21,TRAIN,CC17,868,2355
2020-09,WEEKDAY,5,TRAIN,EW9,3733,572
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,EW9,488,56
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,DT34,263,224
2020-09,WEEKDAY,6,TRAIN,DT34,2136,2157
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT30,1946,2181
2020-09,WEEKDAY,17,TRAIN,DT30,4761,10195
2020-09,WEEKENDS/HOLIDAY,12,TRAIN,DT17,1021,1077
2020-09,WEEKDAY,12,TRAIN,DT17,10048,6437
2020-09,WEEKDAY,15,TRAIN,BP13,881,942
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,BP13,394,324
2020-09,WEEKDAY,21,TRAIN,NS3,6608,18357
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,NS3,1931,5871
2020-09,WEEKENDS/HOLIDAY,15,TRAIN,CC2,984,923
2020-09,WEEKDAY,15,TRAIN,CC2,3070,2593
2020-09,WEEKENDS/HOLIDAY,19,TRAIN,CC26,2571,1179
2020-09,WEEKDAY,19,TRAIN,CC26,10884,3346
2020-09,WEEKENDS/HOLIDAY,20,TRAIN,EW20,2339,3783
2020-09,WEEKDAY,20,TRAIN,EW20,7931,12286
2020-09,WEEKENDS/HOLIDAY,21,TRAIN,SE1,316,1545
2020-09,WEEKDAY,21,TRAIN,SE1,1081,4143
2020-09,WEEKDAY,16,TRAIN,CG2,10219,6473
2020-09,WEEKENDS/HOLIDAY,16,TRAIN,CG2,5445,4555
2020-09,WEEKENDS/HOLIDAY,22,TRAIN,EW15,6406,1403
2020-09,WEEKDAY,22,TRAIN,EW15,24281,3609
2020-09,WEEKENDS/HOLIDAY,6,TRAIN,NS4/BP1,6874,3642
2020-09,WEEKDAY,6,TRAIN,NS4/BP1,53670,33457
2020-09,WEEKDAY,5,TRAIN,PW5,1129,73
2020-09,WEEKENDS/HOLIDAY,5,TRAIN,PW5,167,4
2020-09,WEEKDAY,17,TRAIN,DT22,5631,5819
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,DT22,1737,2413
2020-09,WEEKENDS/HOLIDAY,7,TRAIN,DT21,323,750
2020-09,WEEKDAY,7,TRAIN,DT21,2072,5321
2020-09,WEEKENDS/HOLIDAY,17,TRAIN,CG2,5227,4139
2020-09,WEEKDAY,17,TRAIN,CG2,12548,6071
2020-09,WEEKDAY,22,TRAIN,PE5,567,3260
